    -12.4531,  -20.6328,  -15.4531,
    -11.9844,  -23.7969,  -20.5,
    -17.375,  -17.1562,  -5.27344,
    -21.9297,  -23.8594,  -8.60938,
    -15.6875,  -22.1875,  -9.26562,
    -15.4688,  -26.0312,  -13.2422,
    -13.3984,  -27.8281,  -3.94531,
    -19.7422,  -31.25,  -14.7422,
    -18.2266,  -21.3594,  -17.9375,
    -26.875,  -18.7578,  -25.0859,
    -15.6875,  -27.5625,  -26.0703,
    -17.5547,  -25.7109,  -35.2344,
    -3.71094,  7.41406,  1.21094,
    -1.16406,  10.6641,  4.25781,
    -5.91406,  12.8438,  8.46094,
    -1.69531,  16.0391,  10.5703,
    -11.1953,  17.9766,  11.4219,
     3.86719,  12.9766,  4.13281,
     0.078125,  15.9141,  5.78125,
     16.2656,  14.8281,  7.64062,
     22.1172,  17.9219,  7.11719,
     6.57812,  6.19531,  3.28125,
     9.55469,  7.99219,  6.74219,
     9.66406,  3.52344,  6.09375,
     13.625,  5.53125,  6.42188,
     11.9766,  2.21875,  10.8125,
     16.6797,  4.75781,  12.0156,
     18.0078,  4.89062,  4.21875,
     18.5,  9.27344,  7.46094,
     20.2031,  9.80469,  -0.0546875,
     24.3438,  8.83594,  5.67188,
     26.8047,  13.5156,  3.34375,
     21.3594,  12.875,  10.2109,
     23.3438,  9.61719,  15.7031,
     27.5234,  15.8125,  11.625,
     8.07812,  12.9453,  6.80469,
     9.42188,  16.8984,  8.09375,
     14.1172,  18.5312,  9.63281,
     14.125,  13.8203,  11.6641,
     12.2891,  18.2188,  13.8984,
     9.5,  12.5703,  14.5781,
     11.5625,  14.8281,  19.6328,
     3.63281,  21.1562,  21.6875,
     6.02344,  28.4219,  26.0781,
     14.6016,  20.3047,  20.4922,
     22.0703,  21.4453,  19.2812,
     20.6094,  19.0547,  12.3828,
     16.3594,  23.2031,  10.2188,
     15.7969,  23.8828,  15.6172,
     26.7812,  22.75,  14.1875,
     35.4375,  23.2344,  16.6328,
     8.17188,  20.0234,  16.2969,
     10.6484,  27.8281,  18.1094,
     19.6172,  14.7734,  23.3125,
     14.5781,  18.0156,  31.1406,
     25.5625,  22.8438,  28.7656,
     24.5781,  27.8438,  17.75,
     28.0625,  31,  22.0469,
     18.9922,  26.3203,  23.9766,
     15.0859,  36.7891,  24.1406,
     20.5391,  32.9688,  31.1406,
     36.2422,  31.6875,  28.625,
     31.5234,  41.6719,  38.375,
